District,N,P,K,pH,Season,Temperature,Humidity,Rainfall,crop
Dharmapuri,177.5682816652438,14.110521689604791,276.10062536390535,7.9,Kharif,27.604109318574363,65.63462823826745,371.10120817695673,jute
Dharmapuri,188.1632053672356,16.747855674575703,275.6416935688344,7.9,Kharif,24.681575606590126,63.44782192716463,377.08951902836753,jute
Dharmapuri,179.28739084002527,19.61991013450279,280.06032051999523,7.9,Kharif,27.440137403327643,66.29635971074842,389.20402166328745,jute
Dharmapuri,186.67047445097407,19.67665930605243,278.59000152204385,7.9,Kharif,28.376842711216206,75.2576667146117,370.24052873409534,jute
Dharmapuri,186.04888597660127,13.789217258163148,280.0971070759517,7.9,Kharif,25.240919225331997,64.97233581050466,397.70197193620965,jute
Dharmapuri,187.67776196638758,15.93689746450639,276.92945799938786,7.9,Kharif,27.859747250130837,66.95652066375095,379.3848069712088,jute
Dharmapuri,192.62673843932077,14.82573778041073,274.3707898382793,7.9,Kharif,26.787006346247363,61.424823655418955,399.6449432445159,jute
Dharmapuri,188.5422372669843,19.530739236847435,275.7104419794333,7.9,Kharif,28.410813450688565,65.2923459761817,410.31070123411223,jute
Dharmapuri,187.85607293327357,13.70081620314601,277.1492043130458,7.9,Kharif,28.32305612282949,67.99897026694968,381.07712922441874,jute
Dharmapuri,183.9352492990751,18.983350498477765,273.1055695521822,7.9,Kharif,26.54313978725882,68.85540260941754,377.23738505559515,jute
Dharmapuri,183.1839577566925,17.272132557953952,274.36315219778345,7.9,Kharif,28.770276951869857,67.47621280521724,384.9907656984779,jute
Dharmapuri,188.1422569907404,18.45916491877332,276.80927646702224,7.9,Kharif,28.66935931201407,66.18885976970034,381.1596336812248,jute
Dharmapuri,193.19185032511237,18.15073127579744,276.1824791514599,7.9,Kharif,27.95760743152875,68.97833843816228,352.78996438295337,jute
Dharmapuri,189.53600294391248,21.624647866539952,280.12187330560056,7.9,Kharif,28.70646895979049,67.81388903777683,399.5138854855024,jute
Dharmapuri,178.45494309075266,16.17512731559487,275.42609311753534,7.9,Kharif,27.560964409894083,70.38681317221928,368.45443714184677,jute
Dharmapuri,190.26287083577176,20.374574855926607,272.1895126263829,7.9,Rabi,22.850159436158684,70.91949909956837,260.83657704942823,jute
Dharmapuri,180.13927607944356,15.022250282398694,278.1494235985397,7.9,Rabi,24.222825049503484,75.32998642617008,259.8392500464068,jute
Dharmapuri,189.74926974212374,19.650792724082656,283.3523019141707,7.9,Rabi,24.592429446597905,70.60446816462051,292.85873544387994,jute
Dharmapuri,181.8654198746949,15.444288748917819,283.1711134711963,7.9,Rabi,23.73179438633123,74.26464381134349,257.99015390684247,jute
Dharmapuri,186.25001127230215,13.866202702269948,278.6739934756218,7.9,Rabi,25.22658553729078,77.2622825394344,243.15583237150543,jute
Dharmapuri,186.27637858163237,15.79195587716867,276.26131031184724,7.9,Rabi,22.80453717666545,77.78818533971464,246.4040142465943,jute
Dharmapuri,188.59912067628994,22.211603379108205,279.1937326590297,7.9,Rabi,23.956666405221096,74.32846625661004,266.1507025428459,jute
Dharmapuri,185.8566742406342,16.017055169686817,280.5168440930998,7.9,Rabi,22.450181492328852,73.3223920676867,252.02681038705842,jute
Dharmapuri,186.42352420199634,10.766610184692142,282.2753378654244,7.9,Rabi,24.665150617492294,72.7266453238263,244.39822715408147,jute
Dharmapuri,178.47560596561408,13.697823368813108,275.70964048445535,7.9,Rabi,24.340334732659848,70.68469246164338,296.40141694224775,jute
Dharmapuri,185.17272163038135,18.570635014749083,280.3630447549299,7.9,Rabi,22.96872190694848,71.86520962933766,279.529655412335,jute
Dharmapuri,189.06399012798363,16.282294856213575,280.18435546308723,7.9,Rabi,23.358896927197538,65.88919399653328,268.3362003310199,jute
Dharmapuri,182.17029417456652,16.445814669197993,280.0886014633912,7.9,Rabi,25.355428695807127,76.078549698677,294.3086413308727,jute
Dharmapuri,191.66547967282318,20.710208852318125,280.9645455665908,7.9,Rabi,22.815433914885244,74.32982698365007,243.85046271346337,jute
Dharmapuri,183.6909071765769,20.483939796220277,280.1856098857206,7.9,Rabi,23.643408811085546,73.0208001332052,258.7589275162856,jute
Dharmapuri,185.40203603358677,16.654515602199567,282.682745859263,7.9,Summer,27.93853760683515,61.59049200857928,232.7660951809343,coffee
Dharmapuri,182.81341194943977,21.672891243259247,277.4802532374731,7.9,Summer,27.28785519101296,52.06084648020076,194.75878277163275,coffee
Dharmapuri,188.27113871952267,16.639503080514316,273.52249533995524,7.9,Summer,27.90606056886217,62.683204751358375,199.94796751890698,coffee
Dharmapuri,191.20164586906623,16.63840462957642,272.2392378810845,7.9,Summer,25.786716846203127,60.943434817998124,204.57556231645978,coffee
Dharmapuri,182.91374829751774,20.842891546056265,276.7028902318829,7.9,Summer,29.492355042096598,58.46400099711328,193.95808565787374,coffee
Dharmapuri,186.4751985972659,17.315970145939872,275.13537211092984,7.9,Summer,27.300641264818537,58.03687432897481,212.6787634312832,coffee
Dharmapuri,191.64961456962777,17.433742261084056,287.08437550858844,7.9,Summer,26.976236856337604,56.626714875409164,214.22988063693396,coffee
Dharmapuri,182.6570606769759,12.745693498461963,273.3016830525841,7.9,Summer,27.615131787856782,59.19010913253088,200.60695264780895,coffee
Dharmapuri,187.96024384117445,13.968102026917729,275.7743025866623,7.9,Summer,27.906209316707915,57.251042605889175,247.16084467624182,coffee
Dharmapuri,179.41344325756975,16.91176303576657,282.86038014827784,7.9,Summer,27.04214313477478,59.27269767865438,219.58542074049765,coffee
Dharmapuri,181.6866590930249,15.934094354227938,282.1483163137872,7.9,Summer,26.92175203371283,61.21724189979008,244.4534650080701,coffee
Dharmapuri,186.55326165839605,21.756412460509274,276.3872907726571,7.9,Summer,27.732915437944992,57.95530981669774,199.71308425764235,coffee
Dharmapuri,196.0781659788892,8.700663907534908,278.215608358327,7.9,Summer,26.74923904608938,63.50479788739817,205.89986809899662,coffee
Dharmapuri,187.1427632060367,15.556778135004112,275.7569348377724,7.9,Summer,25.712156453800684,61.91676768927826,203.98584404927732,coffee
Dharmapuri,190.96690997125455,20.085100233764496,278.4856214378075,7.9,Summer,26.54641689349768,60.248251808400184,214.66764156182745,coffee
Dharmapuri,190.54243859032948,21.46296065093681,279.5873652854145,7.9,Kharif,25.86794920913244,72.54265588550714,417.0246735042633,jute
Dharmapuri,186.4710450342884,16.171176479706705,280.015918508415,7.9,Kharif,28.183606262512388,71.105485062692,429.4089648552823,jute
Dharmapuri,186.57822233390954,18.874424675433183,272.5788071351551,7.9,Kharif,27.61756044741741,72.05036380437038,402.40245993989515,jute
Dharmapuri,189.1622301467712,19.821972328996193,280.8199029182684,7.9,Kharif,27.712644819870675,73.87281008846715,412.2673726061912,jute
Dharmapuri,194.7773904466945,18.92909948949075,280.92387959034994,7.9,Kharif,25.94831819156813,68.77575919267282,441.0709642801587,jute
Dharmapuri,192.25689040427335,15.033235645021298,282.6069867933176,7.9,Kharif,26.21075018216483,70.25174431045137,421.6176357037767,jute
Dharmapuri,190.28024288177002,15.889411841070057,275.73890127096263,7.9,Kharif,29.515984369510218,69.20809703616689,442.21121477405666,jute
Dharmapuri,195.67857830424845,15.30667152184667,275.81277808714907,7.9,Kharif,28.039428156190354,71.48054553214023,414.5636582852039,jute
Dharmapuri,189.47306278511226,20.718154167680034,277.73903216803853,7.9,Kharif,25.54398413699991,69.15251869841056,398.2389759157381,jute
Dharmapuri,195.18325027483343,16.82951406135349,283.3569143786303,7.9,Kharif,25.922523653720855,70.89050050986471,428.1513862967332,jute
Dharmapuri,196.16506146540456,11.422348103206911,276.74425095998816,7.9,Kharif,28.33894100382137,69.33159611356164,418.8798055066848,jute
Dharmapuri,187.71299006312034,19.372063238129265,273.15103214167556,7.9,Kharif,26.558731083005956,64.29808588985658,442.83000083678144,jute
Dharmapuri,182.39804035009547,21.235721803695043,273.8901313796446,7.9,Kharif,26.539878811242943,70.14391448220569,450.72343903577035,jute
Dharmapuri,185.28518801306376,19.463780538175,280.4014249388211,7.9,Kharif,26.129217517531984,70.11686200504991,439.86682457813004,jute
Dharmapuri,184.20986092044436,13.567594765979106,284.24204928421005,7.9,Kharif,25.62903963384717,70.80407293351261,433.1024718186087,jute
Dharmapuri,188.96041479996512,16.610913992800413,279.35296863056453,7.9,Rabi,25.2897762954791,62.37960955362725,594.2615491978408,rice
Dharmapuri,188.22996932724257,18.184184259072296,275.3132837282744,7.9,Rabi,25.306458090510482,75.70381580559017,581.3045748241295,rice
Dharmapuri,185.73699427035828,17.221978351504863,277.5265571594785,7.9,Rabi,24.77246939719369,75.20676652031379,623.1766548920742,rice
Dharmapuri,185.09789940238915,23.166827734697666,281.8018019934845,7.9,Rabi,23.654706401218565,71.25188900761444,561.849721000091,rice
Dharmapuri,186.96255064106387,18.32126745948982,276.8704744033275,7.9,Rabi,24.241883628198337,69.8387933872286,580.5645261834436,rice
Dharmapuri,187.5943225711225,15.856832639792742,277.26757509027476,7.9,Rabi,23.956879601008445,71.71145740805673,593.1239826789654,rice
Dharmapuri,187.51236368375214,19.52763571322759,276.3850612978508,7.9,Rabi,26.110165047589533,79.44273982545756,567.7773083493148,rice
Dharmapuri,185.8740134948077,18.824839910454095,275.7767708600972,7.9,Rabi,25.386692284636748,71.33265183810224,590.5120420927742,rice
Dharmapuri,187.20129627570546,12.480614341461251,277.46260687157155,7.9,Rabi,24.181855434112077,77.8436294985153,599.512694324121,rice
Dharmapuri,187.4795947158232,14.067401316599419,279.471410322109,7.9,Rabi,25.78037762806806,76.90583895556034,589.0211507487797,rice
Dharmapuri,186.273861282365,13.15257575511631,282.70089667783105,7.9,Rabi,23.873332395929744,74.25904749906886,595.9019344057364,rice
Dharmapuri,189.7066352931001,15.903001341510704,278.53524524765476,7.9,Rabi,23.496489486219804,71.12317816369116,576.5816397267666,rice
Dharmapuri,192.1475714972392,17.485661362474506,282.2571777866176,7.9,Rabi,21.72049924823753,75.89353626682144,568.8257863410769,rice
Dharmapuri,183.76484540513331,16.60695772566844,272.90531183655577,7.9,Rabi,25.244661294006875,79.93406937325746,588.6739891203148,rice
Dharmapuri,183.43043219127725,18.89642191338474,281.5920829699504,7.9,Rabi,24.938405958551712,75.51578085261019,599.6701016281454,rice
Dharmapuri,177.28941883463085,23.261085317477338,273.65998881572517,7.9,Summer,30.89838310878998,51.631329378395485,226.99351837404194,coffee
Dharmapuri,180.1556280993655,14.694688641066467,276.1613392018893,7.9,Summer,30.185808259018007,56.31564162377107,199.99518156813247,coffee
Dharmapuri,194.42616006604726,20.056713003545514,281.7509044681474,7.9,Summer,30.680660900567187,55.88096097353245,204.06105972097788,coffee
Dharmapuri,188.23094727148788,18.51467953083968,276.69665642968846,7.9,Summer,28.966201582769962,63.41925522761746,184.8366149462383,coffee
Dharmapuri,184.18169759675064,15.284215178635055,280.6268044092775,7.9,Summer,27.76515940736381,52.306267107591836,219.29038006529177,coffee
Dharmapuri,188.49787661458188,20.290827561687312,276.6600170086587,7.9,Summer,27.970346589266512,57.029431641563825,199.9915520277755,coffee
Dharmapuri,190.89315494142318,19.952041814143865,281.088209674269,7.9,Summer,29.833954667575092,52.86647162520251,194.87252048732213,coffee
Dharmapuri,192.91625686057614,17.172605390089153,277.4494886977556,7.9,Summer,30.127630083605442,57.52156160850275,208.2014620913714,coffee
Dharmapuri,191.94067146557742,16.252207429638673,278.6532323984327,7.9,Summer,29.837629341648753,58.06671975844722,202.87498556022103,coffee
Dharmapuri,188.74454174244784,14.649778624910226,276.891951218439,7.9,Summer,29.193233248930447,55.36154038392269,179.53636211393558,coffee
Dharmapuri,191.8702837689393,17.03015224095644,276.0587278675339,7.9,Summer,28.504412326932815,56.260202585469045,197.42931657844798,coffee
Dharmapuri,189.09207705159943,21.667077722887512,276.38543979310697,7.9,Summer,30.818014552798047,50.94818082349497,202.89086693324077,coffee
Dharmapuri,188.09111837083498,21.95572686793711,277.56427767690604,7.9,Summer,29.940366066687183,49.40238631294887,187.96846498008148,coffee
Dharmapuri,184.77338488677364,17.915257954903623,275.94755055823657,7.9,Summer,28.218981760230147,55.15495239261829,188.37407086851215,coffee
Dharmapuri,187.36528381163725,20.86810555493626,278.31693753520466,7.9,Summer,31.07236794730958,57.208497167928506,203.56719946791128,coffee
Dharmapuri,193.8308839515143,22.730100778373533,281.60415211203104,7.9,Kharif,28.23171717169898,72.51576257941859,370.42139672021483,jute
Dharmapuri,191.40499606427176,13.872832288121371,276.9629983187464,7.9,Kharif,28.157250374841244,66.52799949478276,371.2434841500943,jute
Dharmapuri,182.36406098782433,16.268115875306382,274.7141910505719,7.9,Kharif,26.178693885245444,70.48402530372739,378.2880173860815,jute
Dharmapuri,183.5649343765764,14.184271049246535,279.5126019544177,7.9,Kharif,26.125857086635907,71.36842230676905,366.3781304158241,jute
Dharmapuri,185.35757320772242,18.632598084735513,276.86478300963637,7.9,Kharif,25.65249267556207,70.85454981590615,365.4686074863354,jute
Dharmapuri,185.59719254176537,13.871600806352879,278.15698766920593,7.9,Kharif,24.02728094067357,67.60882314979897,386.29191840663157,jute
Dharmapuri,180.74844739410614,19.439381706462235,282.7700815803132,7.9,Kharif,26.58068677063017,64.66727354470655,348.5768820553443,jute
Dharmapuri,186.53397037085557,21.32494485240991,277.78774141871503,7.9,Kharif,26.889122167969898,68.86726056583235,364.1285067859666,jute
Dharmapuri,189.4596590629022,19.27143383654048,278.1428329196627,7.9,Kharif,27.275289784337613,64.00122654340915,395.82770369652417,jute
Dharmapuri,176.42887642026764,20.556021406912347,281.387189074688,7.9,Kharif,27.062292841296724,68.27417510096026,357.38534586011883,jute
Dharmapuri,184.06397319097206,20.677862611653946,279.10461481201224,7.9,Kharif,27.553261387990467,69.34877382836883,365.9711083990405,jute
Dharmapuri,194.29299130565786,13.873311408803147,281.47924559209565,7.9,Kharif,25.07286101755079,63.67777255852584,344.39483469245295,jute
Dharmapuri,187.1347770803225,17.015182956009617,275.30068808609633,7.9,Kharif,26.027986087977006,66.08071306178911,378.0408403313682,jute
Dharmapuri,192.67486309425166,15.99194377380519,279.2669871106136,7.9,Kharif,26.43958428516136,64.23153560927373,386.2910471746811,jute
Dharmapuri,182.26200277644762,21.95976305072528,276.0765595545338,7.9,Kharif,26.149169848929976,73.89130193528862,374.4319008878671,jute
Dharmapuri,183.47977613569438,13.581381031102973,274.8036562028505,7.9,Rabi,25.244870824640778,82.08545662451712,276.1759706103197,jute
Dharmapuri,194.35946417903585,15.155579425653972,278.39194241852096,7.9,Rabi,23.18143866666733,73.34415301233776,302.8683423955947,jute
Dharmapuri,184.40935969323692,21.851164525718577,276.5472841898853,7.9,Rabi,24.151161497281965,68.19474968388224,287.1411719107643,jute
Dharmapuri,196.33814874157923,19.08137862876701,282.78579676784443,7.9,Rabi,24.262066087729814,68.49614981355727,280.8748390141449,jute
Dharmapuri,192.05197340012575,18.14609967640731,273.4317424559992,7.9,Rabi,23.716170958883275,72.37711272060373,292.7927381296974,jute
Dharmapuri,191.79046465067145,17.084485303635397,275.9202544154724,7.9,Rabi,23.718034086389924,73.1754603985419,290.38075187374244,jute
Dharmapuri,190.2884707214996,18.156222101653093,283.1514080807807,7.9,Rabi,25.386286061593598,73.05900701875889,282.5300923704159,jute
Dharmapuri,181.21349996140847,23.1526500247519,280.22801786195333,7.9,Rabi,22.946338639942883,76.99879327181375,345.2084004547223,jute
Dharmapuri,193.3470496390167,14.938233416261305,276.87147367797803,7.9,Rabi,22.38068401002435,73.01229218434293,261.04058040777835,jute
Dharmapuri,191.8765461555509,18.61226690667417,279.29080879731237,7.9,Rabi,24.055125193895496,76.28575003967691,303.9014694571449,jute
Dharmapuri,183.50756382690682,22.99188585652555,280.08691853827827,7.9,Rabi,23.758147321075146,71.47406505758178,296.32391646754866,jute
Dharmapuri,189.49878886481505,14.120294137135911,278.14529045018617,7.9,Rabi,24.91064032528014,73.48943009484448,312.57313787205317,jute
Dharmapuri,193.26287777175847,12.345501264859667,280.87789999244416,7.9,Rabi,23.291198636733053,73.26744798021198,329.48788948592073,jute
Dharmapuri,187.91760626301598,20.95828636876996,280.0446269407478,7.9,Rabi,23.589792435042895,72.56441954003327,287.9278537295818,jute
Dharmapuri,188.27192871590893,20.131803523156815,280.6244449172284,7.9,Rabi,24.073248835635326,70.92224452807432,289.39336003594264,jute
Dharmapuri,181.7209517496468,13.570068372249665,283.1002724784551,7.9,Summer,27.088001035027414,62.59747291806238,191.13012382983095,coffee
Dharmapuri,184.62472570335672,15.62455517991509,275.1951391084656,7.9,Summer,27.955710058744568,61.3052345940378,211.56178234591022,coffee
Dharmapuri,185.26687455221165,13.767627144949985,275.8100018010341,7.9,Summer,27.806074091991263,63.196996196460546,187.50928977933117,coffee
Dharmapuri,178.20357868969666,20.19566982425564,275.1173706543484,7.9,Summer,27.474477772764246,62.51786698121412,199.4204103852372,coffee
Dharmapuri,190.69349142201327,19.307019533160208,276.6436721921458,7.9,Summer,28.46331901741421,57.89090331798817,184.62553783335008,coffee
Dharmapuri,186.02339426977727,16.115535318525538,278.26171359685804,7.9,Summer,27.694128598748005,59.675845861171204,197.8459458408062,coffee
Dharmapuri,195.59028236284,19.465649908935347,273.1876066790081,7.9,Summer,27.44008395762418,58.28690033781819,197.30945809565264,coffee
Dharmapuri,178.9920092706961,13.679006348522545,285.20657330170553,7.9,Summer,28.58389381849899,59.52816204099737,197.69123344473002,coffee
Dharmapuri,183.78452884223708,19.356507227522414,279.45659924639364,7.9,Summer,26.827151044245515,63.63297843449109,190.6872053968991,coffee
Dharmapuri,187.60353311922532,22.849413391404212,275.73323239926884,7.9,Summer,28.321431940404697,58.74960915125146,177.81944626812907,coffee
Dharmapuri,189.27681617262797,19.242275621150107,286.1271090529029,7.9,Summer,26.38496468383917,60.497545633441426,202.24051705797143,coffee
Dharmapuri,186.94145630743216,13.31914113152528,275.53442945651625,7.9,Summer,26.038402725192505,64.56371173809451,177.97772578543027,coffee
Dharmapuri,180.1924325801647,17.94393055238846,280.6373679959341,7.9,Summer,27.832879213011385,58.81304535332271,180.54313861040876,coffee
Dharmapuri,182.47358407431258,13.904971603749,278.50384545731345,7.9,Summer,28.959440178796743,62.763298099300044,213.77803327566454,coffee
Dharmapuri,190.804186033351,20.870597715346925,281.3663186500807,7.9,Summer,26.599454839277023,66.23789424148993,204.81664447137496,coffee
Krishnagiri,147.5676586351506,20.38154270564979,216.11089464403923,7.2,Kharif,27.971940777503182,75.41021743838688,551.9509720081554,rice
Krishnagiri,143.97951642244638,17.44994148413867,214.76591720925012,7.2,Kharif,25.80021196895649,69.25173045702049,588.1652883753247,rice
Krishnagiri,145.16550724807996,18.63861591607803,214.0892089232465,7.2,Kharif,26.70826808640708,67.57082815335738,552.1903881088467,rice
Krishnagiri,154.71557707560677,22.664271534037407,216.04119979901654,7.2,Kharif,25.98315849495166,74.84822568749362,563.7177376782818,rice
Krishnagiri,148.48224907067706,23.635399051263576,220.41107760316692,7.2,Kharif,25.654163444614934,73.20745563031778,593.9359932405732,rice
Krishnagiri,138.4518501147463,20.62384784892241,223.5938882702899,7.2,Kharif,24.775439883390447,69.98332611901935,571.5041340095132,rice
Krishnagiri,148.49134551399206,22.608119420999785,214.29943429573,7.2,Kharif,26.23435253921958,75.1851359439054,571.8453637905276,rice
Krishnagiri,146.28552925709502,19.365797822931977,212.86334131679152,7.2,Kharif,28.017174253085173,69.9884082367018,586.107919732551,rice
Krishnagiri,156.31321757400264,22.1718378163037,213.55033104652492,7.2,Kharif,26.015873419501695,66.74698859581257,545.465647846298,rice
Krishnagiri,142.12346795768633,21.510018470229635,213.74352398579566,7.2,Kharif,26.809973820887585,74.4025755985036,577.3404954212066,rice
Krishnagiri,154.75641686760022,22.42189211796876,214.31997623672092,7.2,Kharif,24.010293173446133,70.65130542776312,534.7346473716337,rice
Krishnagiri,145.623819582333,26.07532349522421,220.93545114038852,7.2,Kharif,25.718065257604433,73.10089165114589,583.0247522008921,rice
Krishnagiri,144.68209736594056,21.26116298494251,211.70456412945325,7.2,Kharif,25.55123879535404,68.84861709020126,594.9395413909797,rice
Krishnagiri,153.92637399534664,26.61278660907505,217.28006857172213,7.2,Kharif,27.448179199834975,73.52884769960083,547.1138263238695,rice
Krishnagiri,156.08375821113748,24.848891502219903,221.23460285080836,7.2,Kharif,22.794192462247846,69.9619848045401,525.5985938321952,rice
Krishnagiri,153.93790603445217,27.527882620931287,218.306242056877,7.2,Rabi,22.320238545883413,75.27561084129125,376.63694811825053,rice
Krishnagiri,157.0091793759802,18.58045868559536,215.5813535083659,7.2,Rabi,21.300814268825913,77.2188142246541,361.87781558263123,rice
Krishnagiri,152.39082537911702,19.352418768793175,213.33650499997935,7.2,Rabi,24.95055696721392,80.63329714704471,352.1293189130169,rice
Krishnagiri,142.4465508185078,21.146986428763096,215.62128898168766,7.2,Rabi,24.720395871465644,74.90058147056958,355.4766043124858,rice
Krishnagiri,144.34799690032182,19.66761469397759,211.91487832676512,7.2,Rabi,25.12674905905423,71.85118594904547,387.0472259609299,rice
Krishnagiri,149.44258690228537,25.162798840482502,214.4820233487404,7.2,Rabi,24.359153736094026,68.60063409772253,398.38179347873216,rice
Krishnagiri,157.94023301006956,22.67036917943083,210.21122785040635,7.2,Rabi,24.48756446487506,74.56712095472211,374.4435096091292,rice
Krishnagiri,145.4261420320033,19.841784245535425,219.57780018740925,7.2,Rabi,24.74956844027767,67.13498142000124,362.8729057403271,rice
Krishnagiri,152.48841709976182,22.895798018436217,208.29536541704454,7.2,Rabi,23.11494488252538,76.2640546886346,406.9552027622051,rice
Krishnagiri,154.3398364333561,22.7322132325438,219.23518218842986,7.2,Rabi,22.976859784143834,69.27489125151482,369.4608929827893,rice
Krishnagiri,147.135599610028,18.416783709830806,216.38431660999635,7.2,Rabi,22.048014788046764,70.69261080208373,402.732393091518,rice
Krishnagiri,151.4288367547459,22.101841949911865,215.6413210705411,7.2,Rabi,22.682953607815367,68.76402597150798,360.2189248779337,rice
Krishnagiri,153.6315107834501,21.46996364556752,218.31556457501623,7.2,Rabi,22.986958282528615,77.02536219101997,375.98695700571096,rice
Krishnagiri,154.625697795163,19.905991573803846,211.5955636079855,7.2,Rabi,22.000663485933824,69.08565376190455,418.8049518935605,rice
Krishnagiri,147.5640494968811,21.449190676421583,216.14953997773435,7.2,Rabi,24.238742687191202,76.76806650080303,371.86277121727045,rice
Krishnagiri,147.9221383290523,18.43656005785505,212.68856830194537,7.2,Summer,27.93282143688607,53.97183560284176,100.63680913376838,watermelon
Krishnagiri,154.70490595317833,19.52128356373636,214.76128916333812,7.2,Summer,28.202693830126325,53.87234228831831,56.70992696204114,watermelon
Krishnagiri,151.819064468892,25.176154449005026,216.3510367838967,7.2,Summer,27.61128669858197,62.308176053566775,82.21995329840581,watermelon
Krishnagiri,156.6488717743338,19.47048523388274,215.99630060626097,7.2,Summer,28.53108073859849,57.15443877767009,105.37604161157769,watermelon
Krishnagiri,155.15037403760462,18.730065739529493,215.09973142734168,7.2,Summer,29.10991207229118,63.02750083687776,91.32687531080177,watermelon
Krishnagiri,152.9705777503844,22.309642283621937,219.0318694204108,7.2,Summer,26.615209762316137,56.25261283118572,97.5356325725663,watermelon
Krishnagiri,149.87120307016374,21.828658982160103,214.83397490250985,7.2,Summer,28.481655108865663,60.45358066397377,106.83916055173447,watermelon
Krishnagiri,148.0871008403186,18.195083950934894,214.6722372017402,7.2,Summer,29.10737600978057,61.67883513948728,113.38758187306816,watermelon
Krishnagiri,147.09225478515063,16.047788103515465,215.18961492913382,7.2,Summer,28.74578539952671,58.865379128907016,93.1780659969792,watermelon
Krishnagiri,151.28927886741823,26.18768190095822,214.84155423227466,7.2,Summer,26.89939556549139,58.33710120748219,80.6382482329586,watermelon
Krishnagiri,151.46337722423766,22.85831646199262,213.3953282639643,7.2,Summer,29.210758932186618,58.20410995355767,62.108727326502176,watermelon
Krishnagiri,144.8033549067854,24.072699944407297,219.49773004955023,7.2,Summer,30.672528720216437,65.04607202124993,95.46226364741446,watermelon
Krishnagiri,149.31375789186575,21.881745318067935,219.28459108398846,7.2,Summer,27.774848994069853,58.409739994660434,94.10021777414644,watermelon
Krishnagiri,155.12244293120938,26.974206169692728,213.28049243001823,7.2,Summer,27.254296323225613,62.652481587341896,73.97645002225627,watermelon
Krishnagiri,150.21107526231535,23.272656239111022,219.1568498930032,7.2,Summer,28.20398973101364,62.876377770957355,85.56853984136487,watermelon
Krishnagiri,145.91678716292532,26.74938493405632,211.485760219816,7.2,Kharif,27.002273434451013,66.374093301079,414.8562338146593,rice
Krishnagiri,145.58444762135102,22.851443147816127,216.7778378054653,7.2,Kharif,26.86063206631341,64.64500504255501,405.43663498585215,rice
Krishnagiri,152.4438532569157,16.60789161593992,210.0039707002199,7.2,Kharif,26.837178709423842,63.45584581979209,427.59598877369535,rice
Krishnagiri,155.97798058159702,18.806888842969748,217.0385164971406,7.2,Kharif,26.87881676303337,64.16520104381583,407.10988668322295,rice
Krishnagiri,152.2749418349606,24.547471487008483,218.20852621320546,7.2,Kharif,27.776800279387768,65.29748926603237,405.1580671091082,rice
Krishnagiri,146.2545302626435,23.68016422716294,214.77943367098894,7.2,Kharif,25.47965121800055,75.32204098631378,380.36854149567455,rice
Krishnagiri,152.61971950952866,22.435788664496894,214.39204285749636,7.2,Kharif,26.21929436118194,63.136369453597524,408.4257753065684,rice
Krishnagiri,145.18954014765436,22.207374462635666,215.1154304571119,7.2,Kharif,29.06039861196835,66.11126926315949,409.58120665701347,rice
Krishnagiri,149.1603036236627,19.436643898475896,213.38750373795125,7.2,Kharif,26.539204388940387,65.54228805777127,393.7917984668343,rice
Krishnagiri,152.1620283910083,17.64844482743778,213.14269225242776,7.2,Kharif,24.864173121334314,66.5802470228931,372.20666866139686,rice
Krishnagiri,154.8745364117344,21.520320602077042,212.46057968794236,7.2,Kharif,27.035747408763825,72.87158216751085,386.30549509649916,rice
Krishnagiri,146.91312689955205,25.453606091207416,213.22535318243092,7.2,Kharif,25.486895214097203,73.782082263147,406.10482669645575,rice
Krishnagiri,156.2472403732551,21.437154324190402,216.20475227018105,7.2,Kharif,26.31427372803114,68.58891232084596,403.3642129535208,rice
Krishnagiri,143.16450508489632,20.102431813906364,217.04948359598694,7.2,Kharif,26.7109847170568,66.43492741724424,403.49949822069414,rice
Krishnagiri,153.4485369933708,24.733561478601008,213.37819723138148,7.2,Kharif,27.402664761745214,65.91243021793332,393.1756430287312,rice
Krishnagiri,153.35783127265603,19.806898706829564,214.299693340379,7.2,Rabi,22.886549668889206,78.5715190661058,742.2511268173056,rice
Krishnagiri,156.05027098703565,22.488316514207487,212.52934858809982,7.2,Rabi,23.429537152896714,79.0861167638067,740.2186115339531,rice
Krishnagiri,151.89092469960147,16.69362602989957,212.11537265081714,7.2,Rabi,22.70376304794685,84.21700966952388,749.4713096450694,rice
Krishnagiri,153.0776485058867,23.671853527222417,213.624518994912,7.2,Rabi,21.896119886354885,79.92471943463211,771.2171986865824,rice
Krishnagiri,156.16526742654221,16.534672396899495,215.26495271676825,7.2,Rabi,22.829378544594736,75.5805284076759,752.5941601511782,rice
Krishnagiri,149.0224548077846,23.186090965884258,217.738508817753,7.2,Rabi,22.25858436408512,87.78522724641036,752.9204828205997,rice
Krishnagiri,145.39094952652445,22.860150609615154,219.8723718900053,7.2,Rabi,22.421925372608044,77.57832924819998,753.392090161549,rice
Krishnagiri,154.710153490713,24.111532578949376,214.3403400814845,7.2,Rabi,23.22654844680508,68.16418158616551,778.2880293654504,rice
Krishnagiri,146.88461755824542,23.764024834203916,213.84138494702148,7.2,Rabi,21.763384325663136,81.21609358331902,762.5907711404759,rice
Krishnagiri,154.91476306853153,21.73165274584393,216.3744674600767,7.2,Rabi,22.655529591747552,75.42089879927873,772.3240377704612,rice
