District,N,P,K,pH,Season,Temperature,Humidity,Rainfall,crop
Thiruvarur,163.0,88.1,293.5,7.3,Rabi,25.4,83.4,1203.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Summer,29.3,71.5,106.0,grapes
Thiruvarur,163.0,88.1,293.5,7.3,Kharif,29.2,71.0,397.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Rabi,25.5,81.2,806.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Summer,29.2,72.7,120.0,apple
Thiruvarur,163.0,88.1,293.5,7.3,Kharif,30.1,69.8,453.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Rabi,25.6,81.4,1081.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Summer,29.1,73.6,180.0,apple
Thiruvarur,163.0,88.1,293.5,7.3,Kharif,29.9,70.4,469.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Rabi,26.2,82.9,1344.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Summer,29.6,75.3,630.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Kharif,29.8,68.0,365.0,jute
Thiruvarur,163.0,88.1,293.5,7.3,Rabi,25.7,81.7,878.0,rice
Thiruvarur,163.0,88.1,293.5,7.3,Summer,29.3,74.2,203.0,apple
Madurai,163.0,52.0,348.5,7.8,Kharif,29.9,61.3,342.0,jute
Madurai,163.0,52.0,348.5,7.8,Rabi,26.8,69.7,636.0,rice
Madurai,163.0,52.0,348.5,7.8,Summer,31.2,57.5,94.0,grapes
Madurai,163.0,52.0,348.5,7.8,Kharif,30.1,58.7,309.0,jute
Madurai,163.0,52.0,348.5,7.8,Rabi,25.6,77.0,1088.0,rice
Madurai,163.0,52.0,348.5,7.8,Summer,30.2,59.8,148.0,grapes
Madurai,163.0,52.0,348.5,7.8,Kharif,28.9,65.5,440.0,rice
Madurai,163.0,52.0,348.5,7.8,Rabi,26.3,71.7,776.0,rice
Madurai,163.0,52.0,348.5,7.8,Summer,30.0,60.6,253.0,apple
Madurai,163.0,52.0,348.5,7.8,Kharif,30.4,60.1,386.0,rice
Madurai,163.0,52.0,348.5,7.8,Rabi,26.4,71.5,618.0,rice
Madurai,163.0,52.0,348.5,7.8,Summer,29.9,63.0,282.0,jute
Madurai,163.0,52.0,348.5,7.8,Kharif,29.9,63.2,412.0,rice
Madurai,163.0,52.0,348.5,7.8,Rabi,26.9,74.1,807.0,rice
Madurai,163.0,52.0,348.5,7.8,Summer,31.0,60.4,289.0,jute
Madurai,163.0,52.0,348.5,7.8,Kharif,30.6,55.8,253.0,apple
Madurai,163.0,52.0,348.5,7.8,Rabi,26.6,70.2,554.0,rice
Madurai,163.0,52.0,348.5,7.8,Summer,30.1,62.0,230.0,apple
Theni,190.0,73.2,221.1,7.3,Kharif,28.2,65.0,325.0,jute
Theni,190.0,73.2,221.1,7.3,Rabi,26.3,67.5,392.0,jute
Theni,190.0,73.2,221.1,7.3,Summer,30.6,53.8,74.0,banana
Theni,190.0,73.2,221.1,7.3,Kharif,28.2,63.5,248.0,jute
Theni,190.0,73.2,221.1,7.3,Rabi,25.1,75.3,802.0,rice
Theni,190.0,73.2,221.1,7.3,Summer,28.7,60.7,194.0,banana
Theni,190.0,73.2,221.1,7.3,Kharif,27.9,65.0,380.0,jute
Theni,190.0,73.2,221.1,7.3,Rabi,25.6,70.9,482.0,rice
Theni,190.0,73.2,221.1,7.3,Summer,29.0,59.3,174.0,banana
Theni,190.0,73.2,221.1,7.3,Kharif,28.7,63.7,272.0,jute
Theni,190.0,73.2,221.1,7.3,Rabi,26.1,68.0,400.0,rice
Theni,190.0,73.2,221.1,7.3,Summer,29.2,59.0,181.0,banana
Theni,190.0,73.2,221.1,7.3,Kharif,28.0,68.0,357.0,jute
Theni,190.0,73.2,221.1,7.3,Rabi,26.2,70.9,538.0,rice
Theni,190.0,73.2,221.1,7.3,Summer,30.7,54.1,303.0,jute
Theni,190.0,73.2,221.1,7.3,Kharif,28.5,61.1,182.0,banana
Theni,190.0,73.2,221.1,7.3,Rabi,26.0,66.7,364.0,jute
Theni,190.0,73.2,221.1,7.3,Summer,28.6,62.2,221.0,jute
Dindigul,221.0,75.0,191.0,7.6,Kharif,28.6,64.1,336.0,jute
Dindigul,221.0,75.0,191.0,7.6,Rabi,25.9,70.1,534.0,rice
Dindigul,221.0,75.0,191.0,7.6,Summer,30.9,53.2,41.0,banana
Dindigul,221.0,75.0,191.0,7.6,Kharif,28.8,61.7,297.0,jute
Dindigul,221.0,75.0,191.0,7.6,Rabi,24.6,78.6,1054.0,rice
Dindigul,221.0,75.0,191.0,7.6,Summer,29.3,58.4,106.0,banana
Dindigul,221.0,75.0,191.0,7.6,Kharif,28.0,66.1,411.0,jute
Dindigul,221.0,75.0,191.0,7.6,Rabi,25.1,73.2,541.0,rice
Dindigul,221.0,75.0,191.0,7.6,Summer,29.0,60.3,170.0,banana
Dindigul,221.0,75.0,191.0,7.6,Kharif,29.6,60.0,272.0,jute
Dindigul,221.0,75.0,191.0,7.6,Rabi,25.5,71.3,574.0,rice
Dindigul,221.0,75.0,191.0,7.6,Summer,28.8,61.7,179.0,banana
Dindigul,221.0,75.0,191.0,7.6,Kharif,28.8,65.2,437.0,jute
Dindigul,221.0,75.0,191.0,7.6,Rabi,25.9,75.6,736.0,rice
Dindigul,221.0,75.0,191.0,7.6,Summer,30.6,56.7,261.0,coffee
Dindigul,221.0,75.0,191.0,7.6,Kharif,29.4,58.6,300.0,jute
Dindigul,221.0,75.0,191.0,7.6,Rabi,25.4,72.3,495.0,rice
Dindigul,221.0,75.0,191.0,7.6,Summer,29.5,60.7,223.0,coffee
Ramanathapuram,128.5,24.0,269.0,7.2,Kharif,29.8,68.2,239.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Rabi,26.6,77.5,830.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Summer,29.6,72.4,77.0,grapes
Ramanathapuram,128.5,24.0,269.0,7.2,Kharif,29.7,67.3,235.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Rabi,25.8,81.4,1140.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Summer,28.9,74.2,126.0,grapes
Ramanathapuram,128.5,24.0,269.0,7.2,Kharif,29.1,69.9,395.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Rabi,26.1,78.9,656.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Summer,28.9,74.4,183.0,apple
Ramanathapuram,128.5,24.0,269.0,7.2,Kharif,30.2,67.7,247.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Rabi,26.1,80.0,923.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Summer,29.0,75.7,189.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Kharif,30.0,67.6,310.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Rabi,26.8,80.3,867.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Summer,29.8,73.9,319.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Kharif,30.4,64.0,309.0,jute
Ramanathapuram,128.5,24.0,269.0,7.2,Rabi,26.2,79.7,906.0,rice
Ramanathapuram,128.5,24.0,269.0,7.2,Summer,29.4,73.2,240.0,jute
Sivagangai,124.5,45.5,341.5,7.3,Kharif,30.3,61.0,336.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Rabi,26.6,73.4,760.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Summer,30.6,63.0,92.0,grapes
Sivagangai,124.5,45.5,341.5,7.3,Kharif,30.2,60.9,362.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Rabi,25.5,79.4,1143.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Summer,29.7,65.4,145.0,apple
Sivagangai,124.5,45.5,341.5,7.3,Kharif,29.2,66.2,468.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Rabi,26.0,75.2,588.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Summer,29.6,65.1,208.0,apple
Sivagangai,124.5,45.5,341.5,7.3,Kharif,30.5,61.9,441.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Rabi,26.0,75.9,720.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Summer,29.7,66.5,199.0,apple
Sivagangai,124.5,45.5,341.5,7.3,Kharif,29.9,65.4,451.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Rabi,26.6,77.8,925.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Summer,30.3,67.2,405.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Kharif,30.6,58.6,338.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Rabi,26.1,76.4,736.0,rice
Sivagangai,124.5,45.5,341.5,7.3,Summer,29.8,67.1,202.0,apple
Virudhunagar,142.2,17.0,252.0,8.0,Kharif,30.3,59.4,367.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Rabi,27.3,68.0,626.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Summer,31.3,57.7,75.0,watermelon
Virudhunagar,142.2,17.0,252.0,8.0,Kharif,30.4,57.9,263.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Rabi,26.1,75.1,1099.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Summer,30.2,60.6,250.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Kharif,29.5,62.8,527.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Rabi,26.8,70.2,556.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Summer,30.4,59.2,282.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Kharif,30.9,57.9,400.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Rabi,26.6,71.2,741.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Summer,30.3,61.7,266.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Kharif,30.4,61.2,431.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Rabi,27.0,74.8,690.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Summer,31.0,61.3,382.0,jute
Virudhunagar,142.2,17.0,252.0,8.0,Kharif,30.9,54.9,228.0,coffee
Virudhunagar,142.2,17.0,252.0,8.0,Rabi,26.4,72.7,715.0,rice
Virudhunagar,142.2,17.0,252.0,8.0,Summer,30.2,62.5,327.0,jute
Tirunelveli,177.4,30.3,367.1,7.3,Kharif,29.8,62.1,232.0,apple
Tirunelveli,177.4,30.3,367.1,7.3,Rabi,26.9,71.8,652.0,rice
Tirunelveli,177.4,30.3,367.1,7.3,Summer,30.3,63.6,116.0,grapes
Tirunelveli,177.4,30.3,367.1,7.3,Kharif,29.9,60.7,146.0,grapes
Tirunelveli,177.4,30.3,367.1,7.3,Rabi,25.9,77.6,1053.0,rice
Tirunelveli,177.4,30.3,367.1,7.3,Summer,29.4,65.7,239.0,apple
Tirunelveli,177.4,30.3,367.1,7.3,Kharif,29.4,62.5,400.0,jute
Tirunelveli,177.4,30.3,367.1,7.3,Rabi,26.7,72.6,691.0,rice
Tirunelveli,177.4,30.3,367.1,7.3,Summer,29.8,62.9,202.0,apple
Tirunelveli,177.4,30.3,367.1,7.3,Kharif,30.7,58.9,258.0,jute
Tirunelveli,177.4,30.3,367.1,7.3,Rabi,26.2,75.6,1438.0,rice
Tirunelveli,177.4,30.3,367.1,7.3,Summer,30.2,62.3,216.0,apple
Tirunelveli,177.4,30.3,367.1,7.3,Kharif,30.0,63.1,284.0,jute
Tirunelveli,177.4,30.3,367.1,7.3,Rabi,26.9,76.0,692.0,rice
Tirunelveli,177.4,30.3,367.1,7.3,Summer,30.3,65.8,321.0,jute
Tirunelveli,177.4,30.3,367.1,7.3,Kharif,30.0,60.0,202.0,apple
Tirunelveli,177.4,30.3,367.1,7.3,Rabi,26.3,74.9,924.0,rice
Tirunelveli,177.4,30.3,367.1,7.3,Summer,30.0,64.5,272.0,jute
Tuticorin,131.0,32.6,123.0,7.8,Kharif,30.0,62.5,200.0,coffee
Tuticorin,131.0,32.6,123.0,7.8,Rabi,26.7,75.7,497.0,rice
Tuticorin,131.0,32.6,123.0,7.8,Summer,29.3,72.5,74.0,watermelon
Tuticorin,131.0,32.6,123.0,7.8,Kharif,30.1,60.5,177.0,coffee
Tuticorin,131.0,32.6,123.0,7.8,Rabi,25.9,79.9,1071.0,rice
Tuticorin,131.0,32.6,123.0,7.8,Summer,28.7,72.8,185.0,jute
Tuticorin,131.0,32.6,123.0,7.8,Kharif,29.4,63.9,267.0,jute
Tuticorin,131.0,32.6,123.0,7.8,Rabi,26.3,77.4,644.0,rice
Tuticorin,131.0,32.6,123.0,7.8,Summer,29.1,69.4,168.0,coffee
Tuticorin,131.0,32.6,123.0,7.8,Kharif,30.7,59.7,233.0,coffee
Tuticorin,131.0,32.6,123.0,7.8,Rabi,26.1,79.1,1109.0,rice
Tuticorin,131.0,32.6,123.0,7.8,Summer,29.2,72.0,154.0,coffee
Tuticorin,131.0,32.6,123.0,7.8,Kharif,30.3,62.5,227.0,jute
Tuticorin,131.0,32.6,123.0,7.8,Rabi,26.8,79.3,707.0,rice
Tuticorin,131.0,32.6,123.0,7.8,Summer,29.3,74.0,314.0,jute
Tuticorin,131.0,32.6,123.0,7.8,Kharif,30.5,57.6,154.0,coffee
Tuticorin,131.0,32.6,123.0,7.8,Rabi,26.4,77.0,855.0,rice
Tuticorin,131.0,32.6,123.0,7.8,Summer,29.5,69.4,216.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Kharif,27.2,80.6,425.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Rabi,27.1,72.0,301.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Summer,28.6,75.2,139.0,banana
Kanyakumari,198.0,23.5,212.0,5.9,Kharif,27.1,79.6,266.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Rabi,26.4,76.3,750.0,rice
Kanyakumari,198.0,23.5,212.0,5.9,Summer,28.0,75.6,255.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Kharif,26.9,78.5,311.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Rabi,26.5,75.2,672.0,rice
Kanyakumari,198.0,23.5,212.0,5.9,Summer,27.9,75.4,260.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Kharif,27.8,76.1,248.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Rabi,26.5,75.1,1178.0,rice
Kanyakumari,198.0,23.5,212.0,5.9,Summer,28.7,72.9,151.0,banana
Kanyakumari,198.0,23.5,212.0,5.9,Kharif,27.1,80.7,357.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Rabi,27.3,73.3,536.0,rice
Kanyakumari,198.0,23.5,212.0,5.9,Summer,29.0,74.2,348.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Kharif,27.3,76.9,280.0,jute
Kanyakumari,198.0,23.5,212.0,5.9,Rabi,27.0,70.6,570.0,rice
Kanyakumari,198.0,23.5,212.0,5.9,Summer,28.5,73.7,248.0,jute
The Nilgiris,169.4,22.7,296.7,5.7,Kharif,15.2,90.3,1288.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Rabi,13.9,82.2,681.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Summer,16.3,75.8,285.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Kharif,14.8,90.7,1219.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Rabi,13.7,86.4,1015.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Summer,15.5,76.4,488.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Kharif,14.7,90.9,984.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Rabi,13.4,82.5,598.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Summer,15.8,74.8,412.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Kharif,15.6,86.1,621.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Rabi,14.0,77.6,421.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Summer,15.6,74.6,386.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Kharif,15.8,87.3,842.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Rabi,14.4,82.8,636.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Summer,17.5,67.0,248.0,jute
The Nilgiris,169.4,22.7,296.7,5.7,Kharif,15.2,86.3,683.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Rabi,14.1,74.0,380.0,rice
The Nilgiris,169.4,22.7,296.7,5.7,Summer,16.6,71.5,468.0,rice
